45161
Date/Time (UTC),Wind_Speed (kts),Wind_Gust (kts),Wind_from_Direction (degrees_true),Water_Temperature_at_Surface (fahrenheit),Significant_Wave_Height (ft),Significant_Wave_Period (s),significant_wave_from_direction (degrees_true),Air_Temperature (fahrenheit),Air_Pressure (mb),Thermistor_String_at_1m (fahrenheit),Thermistor_String_at_22m (fahrenheit)
06/04/2021 18:40:00,9.189697984,10.629694656,157.428,55.5548,1.8372704,3.2,239.69,58.6832,1012.023,55.562,-17966.2
06/04/2021 19:00:00,9.362699744,11.658374784,160.186,55.6502,1.9028872,3.15,236.45,59.0018,1011.975,55.652,-17966.2
06/04/2021 19:20:00,9.577688448,11.315481408,164.508,55.634,1.7388452,2.99,232.12,59.2268,1011.913,55.634,-17966.2
06/04/2021 19:40:00,9.95343272,13.068047552,183.582,55.7078,1.6076116,2.92,227.65,61.0484,1011.847,55.706,-17966.2
06/04/2021 20:00:00,7.853307984,10.324900544,158.269,55.7654,1.6076116,2.9,223.27,59.3384,1011.768,55.76,-17966.2
06/04/2021 20:20:00,8.972376672,10.324900544,156.547,55.7618,1.64042,2.78,231.19,59.1314,1011.6,55.76,-17966.2
06/04/2021 20:40:00,10.35483568,12.915650496,169.241,55.7726,1.5748032,2.83,231.78,62.0312,1011.235,55.778,-17966.2
06/04/2021 21:00:00,12.23064128,15.658797504,173.137,55.7546,1.5091864,2.7,237.61,60.1016,1011.013,55.76,-17966.2
06/04/2021 21:20:00,9.960041776,11.886970368,168.525,55.7312,1.5091864,2.69,215.0,58.3448,1010.965,55.724,-17966.2
06/04/2021 21:40:00,9.640085712,12.115565952,170.128,55.6934,1.5419948,2.7,213.15,57.8822,1010.905,55.688,-17966.2
06/04/2021 22:00:00,9.861294704,11.4297792,166.902,55.6556,1.6732284,2.87,203.97,58.0892,1010.81,55.652,-17966.2
06/04/2021 22:20:00,9.855657568,12.306062272,169.008,55.6106,1.5091864,2.76,207.73,58.6706,1010.615,55.616,-17966.2
06/04/2021 22:40:00,8.050218976,9.639113792,167.517,55.6448,1.7060368,2.87,206.11,58.9262,1010.557,55.652,-17966.2
06/04/2021 23:00:00,10.206909456,12.687054912,164.9,55.6376,1.7060368,2.89,192.35,58.8632,1010.457,55.634,-17966.2
06/04/2021 23:20:00,9.939631456,12.610856384,173.311,55.5998,1.6732284,2.76,195.52,59.1908,1010.33,55.598,-17966.2
06/05/2021 00:00:00,11.090967888,14.287224,171.596,55.5026,1.7060368,2.9,197.31,59.5526,1010.175,55.508,-17966.2
06/05/2021 00:20:00,10.792782832,12.95374976,169.906,55.4288,1.7716536,2.85,187.37,59.2412,1010.062,55.436,-17966.2
06/05/2021 00:40:00,9.866737456,13.3347424,172.458,55.3442,1.804462,2.94,189.55,58.7624,1010.132,55.346,-17966.2
06/05/2021 01:00:00,8.520239488,9.982007168,171.347,55.328,1.7716536,2.86,200.81,58.4942,1010.21,55.328,-17966.2
06/05/2021 01:20:00,7.887519568,9.029525568,181.601,55.2848,1.6732284,2.88,202.97,58.4312,1010.037,55.292,-17966.2
06/05/2021 01:40:00,8.597993088,10.134404224,206.834,55.238,1.8700788,3.06,184.89,59.2772,1010.065,55.238,-17966.2
06/05/2021 02:00:00,10.165505664,12.00126816,209.448,55.2362,1.968504,2.99,204.52,59.963,1010.1,55.238,-17966.2
06/05/2021 02:20:00,10.410623888,11.886970368,209.638,55.1246,2.3950132,3.22,195.61,59.9162,1010.315,55.13,-17966.2
06/05/2021 02:40:00,11.266107872,13.220444608,218.484,55.013,2.0341208,2.98,206.9,59.8154,1010.48,55.022,-17966.2
06/05/2021 03:00:00,10.918354896,12.534657856,220.778,54.9086,2.2637796,2.97,201.28,59.6678,1010.645,54.914,-17966.2
06/05/2021 03:20:00,10.698117824,11.963168896,214.315,54.698,2.296588,3.05,204.33,58.7606,1010.835,54.698,-17966.2
06/05/2021 03:40:00,12.304118432,14.09672768,222.1,54.3758,2.1981628,3.07,198.96,59.4176,1010.838,54.374,-17966.2
06/05/2021 04:00:00,13.266902384,15.315904128,224.97,54.0878,2.2309712,3.0,210.15,59.7056,1010.762,54.086,-17966.2
06/05/2021 04:20:00,13.75169608,15.506400448,226.381,53.9762,2.1653544,3.01,210.71,60.1322,1010.907,53.978,-17966.2
06/05/2021 04:40:00,14.029470816,15.773095296,227.746,53.7224,2.1981628,3.0,216.65,60.206,1011.145,53.726,-17966.2
06/05/2021 05:00:00,14.148433824,16.00169088,226.504,53.6054,2.2637796,2.95,217.33,59.9846,1011.205,53.6,-17966.2
06/05/2021 05:20:00,13.699795552,15.201606336,225.136,53.5406,2.296588,3.07,212.97,59.6606,1011.237,53.546,-17966.2
06/05/2021 05:40:00,12.81087752,14.706315904,223.724,53.24,2.296588,2.99,227.55,59.0054,1011.433,53.24,-17966.2
06/05/2021 06:00:00,-19436.45616,-19436.45616,212.824,53.429,2.3293964,3.03,228.31,-17966.2,1011.498,53.42,-17966.2
06/05/2021 06:20:00,9.646889152,11.124985088,206.679,53.4308,2.3622048,3.0,219.31,57.2036,1011.713,53.438,-17966.2
06/05/2021 06:40:00,8.570584944,9.943907904,194.498,53.5388,2.296588,2.99,243.4,56.5232,1011.79,53.546,-17966.2
06/05/2021 07:00:00,10.02146712,11.505977728,170.263,53.5442,2.4278216,3.16,240.2,55.2074,1011.698,53.546,-17966.2
06/05/2021 07:20:00,11.693947056,13.601437248,196.52,53.5028,2.2637796,2.99,233.36,56.696,1011.7,53.51,-17966.2
06/05/2021 07:40:00,9.641835168,11.010687296,171.101,53.3354,2.3293964,3.05,224.91,56.2892,1011.945,53.33,-17966.2
06/05/2021 08:00:00,10.811054928,12.229863744,180.968,53.1896,2.3622048,3.25,223.93,56.6996,1011.865,53.186,-17966.2
06/05/2021 08:20:00,9.935549392,11.391679936,176.47,53.015,2.3622048,3.21,235.19,56.165,1011.928,53.024,-17966.2
06/05/2021 08:40:00,8.223803888,9.753411584,159.371,52.8602,2.296588,3.17,233.75,56.2856,1012.087,52.862,-17966.2
06/05/2021 09:00:00,7.1338928,8.343738816,165.947,52.9016,2.2637796,3.01,238.85,55.742,1012.062,52.898,-17966.2
06/05/2021 09:20:00,8.775076912,10.820190976,170.908,52.898,2.5262468,3.19,231.18,56.2226,1012.137,52.898,-17966.2
06/05/2021 09:40:00,7.310587856,8.534235136,160.913,52.745,2.46063,3.08,219.78,54.9266,1012.16,52.754,-17966.2
06/05/2021 10:00:00,8.4654232,10.820190976,165.203,52.6802,2.46063,3.11,216.78,55.0706,1012.075,52.682,-17966.2
06/05/2021 10:20:00,9.3450108,10.705893184,171.09,52.61,2.2309712,3.08,226.41,55.3874,1012.17,52.61,-17966.2
06/05/2021 10:40:00,9.721921376,11.582176256,179.351,52.3202,2.2309712,3.19,220.04,55.5602,1012.362,52.322,-17966.2
06/05/2021 11:00:00,9.03788408,10.020106432,164.554,52.286,2.3293964,3.1,222.66,55.1372,1012.572,52.286,-17966.2
06/05/2021 11:20:00,9.2526784,10.439198336,158.32,52.169,2.1981628,3.08,226.12,55.2956,1012.705,52.178,-17966.2
06/05/2021 11:40:00,10.148983024,12.306062272,172.101,52.1132,2.0341208,3.06,225.22,56.1704,1012.785,52.106,-17966.2
06/05/2021 12:00:00,9.879178032,11.505977728,170.444,52.0862,2.0669292,3.1,218.6,55.733,1012.77,52.088,-17966.2
06/05/2021 12:20:00,10.004166944,11.62027552,179.742,52.052,2.2637796,3.24,220.2,55.9544,1012.85,52.052,-17966.2
06/05/2021 12:40:00,9.912417696,12.648955648,187.688,51.9764,2.1981628,3.11,217.18,56.363,1012.865,51.98,-17966.2
06/05/2021 13:00:00,10.271444944,11.658374784,190.125,51.8828,2.132546,3.1,205.75,55.9022,1012.825,51.89,-17966.2
06/05/2021 13:20:00,8.33227016,9.982007168,170.531,51.7478,2.5590552,3.26,212.23,55.8374,1013.02,51.746,-17966.2
06/05/2021 13:40:00,8.903564736,10.4772976,167.909,51.7226,2.3622048,3.25,218.41,55.9004,1013.04,51.728,-17966.2
06/05/2021 14:00:00,9.261814448,10.439198336,162.361,51.7064,2.2637796,3.05,217.09,55.8284,1013.055,51.71,-17966.2
06/05/2021 14:20:00,9.7337788,11.163084352,162.804,51.692,2.3293964,3.21,204.3,55.6592,1012.955,51.692,-17966.2
06/05/2021 14:40:00,11.159391056,15.201606336,175.002,51.7298,2.2637796,3.22,208.04,56.6582,1012.843,51.728,-17966.2
06/05/2021 15:00:00,11.647683664,15.658797504,168.729,51.6776,2.0997376,3.14,213.23,56.0156,1012.65,51.674,-17966.2
06/05/2021 15:20:00,11.127900848,12.306062272,170.002,51.6542,2.1653544,3.12,206.59,55.9778,1012.638,51.656,-17966.2
06/05/2021 15:40:00,11.740016064,13.753834304,171.798,51.6542,2.0341208,3.15,221.24,55.742,1012.425,51.656,-17966.2
06/05/2021 16:00:00,12.782303072,14.896812224,170.095,51.62,2.1653544,3.04,200.81,56.5826,1012.28,51.62,-17966.2
06/05/2021 16:20:00,10.743020528,12.3822608,171.111,51.521,2.0341208,2.87,203.55,55.8518,1012.212,51.53,-17966.2
06/05/2021 16:40:00,11.170665328,13.106146816,172.687,51.5444,2.0669292,3.21,196.41,56.147,1012.17,51.548,-17966.2
06/05/2021 17:00:00,11.4832348,13.830032832,172.996,51.692,2.0669292,2.96,206.01,56.363,1012.127,51.692,-17966.2
06/05/2021 17:20:00,10.544943232,11.62027552,164.52,51.7352,2.2309712,3.1,195.1,56.111,1012.183,51.728,-17966.2
06/05/2021 17:40:00,9.8747072,10.743992448,-9999.0,51.7424,2.4278216,3.22,197.96,56.1722,1012.143,51.746,-17966.2
06/05/2021 18:00:00,10.322567936,11.696474048,165.803,51.7622,2.3622048,3.16,189.79,56.4332,1012.0,51.764,-17966.2
06/05/2021 18:20:00,10.3072116,11.163084352,162.083,51.7604,2.2309712,3.04,200.41,56.4296,1011.875,51.764,-17966.2
06/05/2021 18:40:00,10.51325864,11.658374784,160.457,51.7406,2.3293964,3.15,190.25,56.5898,1011.635,51.746,-17966.2
06/05/2021 19:00:00,10.477880752,11.467878464,160.297,51.728,2.2637796,3.19,201.9,56.9462,1011.572,51.728,-17966.2
06/05/2021 19:20:00,11.189909344,12.420360064,164.666,51.7604,2.132546,3.12,197.42,57.4052,1011.42,51.764,-17966.2
06/05/2021 19:40:00,11.388569792,13.14424608,162.939,51.7046,2.132546,3.0,206.34,57.3998,1011.24,51.71,-17966.2
06/05/2021 20:00:00,11.039650512,12.19176448,162.725,51.7172,2.2309712,3.11,202.43,57.1244,1011.19,51.71,-17966.2
06/05/2021 20:20:00,11.134704288,12.153665216,163.605,51.6992,2.132546,3.12,204.06,57.5564,1011.023,51.692,-17966.2
06/05/2021 20:40:00,10.822912352,12.344161536,163.548,51.665,2.2309712,3.17,195.83,57.569,1010.937,51.674,-17966.2
06/05/2021 21:00:00,10.249090784,11.086885824,161.108,51.71,2.132546,3.07,188.57,57.1802,1010.79,51.71,-17966.2
06/05/2021 21:20:00,9.828832576,10.705893184,156.505,51.728,2.132546,3.08,201.49,57.074,1010.74,51.728,-17966.2
06/05/2021 21:40:00,9.659524112,10.591595392,157.465,51.755,2.0997376,3.18,191.73,57.2972,1010.762,51.746,-17966.2
06/05/2021 22:00:00,9.964901376,10.782091712,158.004,51.8666,2.0997376,3.0,205.39,57.3602,1010.668,51.872,-17966.2
06/05/2021 22:20:00,9.878983648,10.743992448,159.663,51.8792,2.0013124,2.99,190.09,57.6482,1010.603,51.872,-17966.2
06/05/2021 22:40:00,-19436.45616,9.943907904,156.997,-17966.2,-32805.11916,-9999.0,202.56,57.5726,1010.558,51.926,-17966.2
06/05/2021 23:00:00,9.559221968,10.515396864,161.573,52.151,1.9028872,3.04,198.11,57.8984,1010.498,52.16,-17966.2
06/05/2021 23:20:00,9.398077632,10.172503488,167.422,52.2752,1.804462,2.95,204.45,57.623,1010.467,52.268,-17966.2
06/06/2021 00:00:00,7.903070288,8.534235136,149.496,52.3886,1.8700788,3.04,209.22,57.3224,1010.605,52.394,-17966.2
06/06/2021 00:20:00,10.162589904,12.039367424,166.228,52.5506,1.8700788,3.13,201.3,59.6066,1010.583,52.556,-17966.2
06/06/2021 00:40:00,8.171320208,9.181922624,155.185,52.655,1.8372704,2.98,203.54,57.6644,1010.73,52.646,-17966.2
06/06/2021 01:00:00,8.118253376,8.991426304,153.65,53.06,1.5419948,2.95,214.43,57.5006,1010.79,53.06,-17966.2
06/06/2021 01:20:00,8.11358816,8.991426304,155.713,53.2346,1.5091864,2.99,209.25,57.245,1010.803,53.24,-17966.2
06/06/2021 01:40:00,8.009203952,8.724731456,155.267,53.3786,1.4107612,2.76,199.73,57.254,1010.817,53.384,-17966.2
06/06/2021 02:00:00,8.7812972,9.448617472,158.404,53.411,1.3451444,2.82,204.38,57.722,1010.89,53.402,-17966.2
06/06/2021 02:20:00,8.376784096,9.029525568,159.076,53.5514,1.312336,2.7,197.82,57.5384,1011.072,53.546,-17966.2
06/06/2021 02:40:00,8.280564016,8.877128512,163.09,53.6432,1.2467192,2.65,241.98,57.884,1011.29,53.636,-17966.2
06/06/2021 03:00:00,7.359961392,11.010687296,162.33,53.753,1.3451444,2.82,192.92,57.6284,1011.445,53.762,-17966.2
06/06/2021 03:20:00,7.560371296,8.229441024,153.399,53.9042,1.2467192,2.68,228.8,57.2702,1011.597,53.906,-17966.2
06/06/2021 03:40:00,9.54036672,11.23928288,165.325,53.969,1.148294,2.48,215.33,58.856,1011.533,53.978,-17966.2
06/06/2021 04:00:00,8.685854656,9.791510848,165.544,54.0212,1.312336,2.71,207.23,58.0352,1011.665,54.014,-17966.2
06/06/2021 04:20:00,8.51596304,10.09630496,166.361,54.0536,1.2467192,2.66,198.99,57.9038,1011.71,54.05,-17966.2
06/06/2021 04:40:00,10.536001568,12.877551232,182.267,54.1022,1.2139108,2.61,202.25,59.018,1011.812,54.104,-17966.2
06/06/2021 05:00:00,9.850603584,11.62027552,176.151,54.1742,1.2467192,2.47,205.76,58.271,1011.87,54.176,-17966.2
06/06/2021 05:20:00,9.63755872,11.658374784,172.911,54.2174,1.2467192,2.53,202.95,58.6076,1011.797,54.212,-17966.2
06/06/2021 05:40:00,8.49749656,9.601014528,167.4,54.1796,1.312336,2.6,215.62,56.6078,1011.688,54.176,-17966.2
06/06/2021 06:00:00,10.55213544,12.039367424,167.58,54.1382,1.312336,2.63,213.49,57.497,1011.705,54.14,-17966.2
06/06/2021 06:20:00,10.201661088,11.696474048,160.647,54.1652,1.312336,2.64,186.59,57.0956,1011.703,54.158,-17966.2
06/06/2021 06:40:00,11.360384112,13.029948288,182.761,54.0302,1.3451444,2.58,237.46,58.1144,1011.615,54.032,-17966.2
06/06/2021 07:00:00,9.18853168,10.210602752,167.436,53.9708,1.4107612,2.55,219.75,57.5672,1011.765,53.978,-17966.2
06/06/2021 07:20:00,10.855180096,13.487139456,154.497,53.906,1.5419948,2.74,225.06,57.2396,1011.797,53.906,-17966.2
06/06/2021 07:40:00,10.60073144,12.00126816,172.462,53.9654,1.6076116,2.68,219.19,58.0046,1012.007,53.96,-17966.2
06/06/2021 08:00:00,9.827860656,11.086885824,172.852,53.9348,1.5091864,2.66,215.7,57.5834,1012.075,53.942,-17966.2
06/06/2021 08:20:00,9.850603584,12.039367424,172.987,53.9204,1.64042,2.85,211.86,57.2684,1012.197,53.924,-17966.2
06/06/2021 08:40:00,10.228291696,12.57275712,177.51,53.8556,1.64042,2.76,206.75,57.5294,1012.34,53.852,-17966.2
06/06/2021 09:00:00,11.174941776,16.154087936,185.484,53.9474,1.7060368,2.89,206.67,58.1972,1012.422,53.942,-17966.2
06/06/2021 09:20:00,10.459414272,13.601437248,172.967,53.9978,1.6732284,2.79,209.15,56.822,1012.55,53.996,-17966.2
06/06/2021 09:40:00,9.939437072,16.115988672,181.941,53.9222,1.64042,2.83,196.14,57.6176,1012.658,53.924,-17966.2
06/06/2021 10:00:00,10.316736416,13.791933568,186.136,53.6864,1.6076116,2.81,203.75,58.1882,1012.868,53.69,-17966.2
06/06/2021 10:20:00,8.920864912,10.629694656,177.465,53.6882,1.6732284,2.87,194.24,57.2414,1013.072,53.69,-17966.2
06/06/2021 10:40:00,7.821817776,9.181922624,165.088,53.6378,1.5748032,2.88,216.53,56.8112,1013.387,53.636,-17966.2
06/06/2021 11:00:00,8.812204256,10.134404224,166.097,53.6666,1.6076116,2.93,182.89,57.0128,1013.668,53.672,-17966.2
06/06/2021 11:20:00,9.232462464,-19436.45616,158.579,53.6126,1.64042,2.9,-9999.0,-17966.2,1013.96,-17966.2,-17966.2
06/06/2021 11:40:00,11.839540672,13.258543872,173.255,53.528,1.6732284,2.85,193.65,57.4646,1014.06,53.528,-17966.2
06/06/2021 12:00:00,10.632221648,12.039367424,166.188,53.555,-32805.11916,-9999.0,-9999.0,57.4952,1014.473,53.546,-17966.2
06/06/2021 12:20:00,9.539783568,12.267963008,171.136,53.5334,1.8372704,2.98,194.75,57.8066,1014.593,53.528,-17966.2
06/06/2021 12:40:00,9.246069344,11.886970368,163.062,53.5514,1.7060368,2.89,191.53,57.578,1014.487,53.546,-17966.2
06/06/2021 13:00:00,9.257926768,11.277382144,157.614,53.6036,1.5091864,2.83,190.77,57.3512,1014.6,53.6,-17966.2
06/06/2021 13:20:00,10.282524832,12.725154176,159.214,53.6756,1.6732284,3.03,200.46,57.3026,1014.73,53.672,-17966.2
06/06/2021 13:40:00,10.720083216,12.267963008,153.125,53.5478,1.6732284,3.0,198.51,56.9138,1014.73,53.546,-17966.2
06/06/2021 14:00:00,11.203127456,13.601437248,167.216,53.6234,1.64042,2.91,197.5,57.479,1014.882,53.618,-17966.2
06/06/2021 14:20:00,9.15159872,11.163084352,157.554,53.5442,1.6076116,2.94,185.97,57.137,1014.99,53.546,-17966.2
06/06/2021 14:40:00,9.889286,11.963168896,168.795,53.6648,1.476378,2.87,191.24,58.109,1014.84,53.672,-17966.2
06/06/2021 15:00:00,9.277559552,12.00126816,166.082,53.8664,1.5091864,2.88,169.96,57.2324,1014.86,53.87,-17966.2
06/06/2021 15:20:00,9.652526288,10.629694656,158.161,53.924,1.6076116,3.05,197.36,56.9156,1014.728,53.924,-17966.2
06/06/2021 15:40:00,10.350364848,12.077466688,164.478,53.7782,1.476378,2.79,205.63,57.398,1014.715,53.78,-17966.2
06/06/2021 16:00:00,10.133821072,11.772672576,153.31,53.6468,1.5748032,2.81,190.9,57.4484,1014.73,53.654,-17966.2
06/06/2021 16:20:00,10.193302576,12.3822608,154.899,54.0104,1.4107612,2.79,190.91,57.821,1014.647,54.014,-17966.2
06/06/2021 16:40:00,11.246863856,14.820613696,162.725,54.167,1.3451444,2.8,183.42,58.6418,1014.69,54.158,-17966.2
06/06/2021 17:00:00,10.54727584,12.877551232,162.493,54.257,1.3451444,2.86,201.04,57.9416,1014.592,54.266,-17966.2
06/06/2021 17:20:00,8.731534896,10.058205696,152.113,54.1922,1.312336,2.75,212.38,57.3386,1014.495,54.194,-17966.2
06/06/2021 17:40:00,8.455315232,9.486716736,153.086,54.2858,1.312336,2.6,188.36,57.4556,1014.403,54.284,-17966.2
06/06/2021 18:00:00,9.006199488,9.867709376,158.639,54.1724,1.2467192,2.69,193.23,57.9812,1014.132,54.176,-17966.2
06/06/2021 18:20:00,8.347432112,9.067624832,154.665,54.2426,1.2467192,2.77,162.01,57.5402,1013.965,54.248,-17966.2
06/06/2021 18:40:00,7.180350576,8.19134176,151.37,54.2912,1.2467192,2.63,165.86,58.352,1013.855,54.284,-17966.2
06/06/2021 19:00:00,7.073439376,8.038944704,153.9,54.4766,1.1154856,2.64,183.35,58.3178,1013.745,54.482,-17966.2
06/06/2021 19:20:00,6.325449744,6.895966784,153.848,54.464,1.1154856,2.61,186.1,58.4402,1013.585,54.464,-17966.2
06/06/2021 19:40:00,7.395144896,8.534235136,155.582,54.4874,1.0826772,2.55,182.75,58.91,1013.453,54.482,-17966.2
06/06/2021 20:00:00,6.170525696,6.6673712,161.256,54.7178,1.0170604,2.6,183.5,59.4752,1013.403,54.716,-17966.2
06/06/2021 20:20:00,7.110955488,7.772249856,149.773,54.5774,1.0498688,2.82,173.42,59.054,1013.31,54.572,-17966.2
06/06/2021 20:40:00,7.273071744,8.115143232,157.125,54.752,0.8530184,2.46,205.7,59.7974,1013.165,54.752,-17966.2
06/06/2021 21:00:00,8.017951232,8.496135872,161.175,54.5522,0.9514436,2.5,187.95,60.2168,1012.98,54.554,-17966.2
06/06/2021 21:20:00,7.633265296,8.496135872,159.064,54.5666,0.8858268,2.56,194.22,59.8766,1012.845,54.572,-17966.2
06/06/2021 21:40:00,6.921625472,7.42935648,157.793,54.6152,0.8858268,2.57,215.75,61.0268,1012.828,54.608,-17966.2
06/06/2021 22:00:00,6.167998704,7.543654272,148.595,54.7646,0.7874016,2.48,166.98,60.476,1012.553,54.77,-17966.2
06/06/2021 22:20:00,7.2748212,8.229441024,149.584,54.6224,0.7217848,2.47,192.48,61.6712,1012.545,54.626,-17966.2
06/06/2021 22:40:00,6.683116304,7.200760896,152.807,54.4766,0.7545932,2.5,198.75,61.5542,1012.478,54.482,-17966.2
06/06/2021 23:00:00,6.530719248,8.153242496,151.962,55.0904,0.7217848,2.61,117.45,61.3454,1012.423,55.094,-17966.2
06/06/2021 23:20:00,6.993353168,7.6198528,143.616,55.0958,0.6233596,2.49,39.11,60.9872,1012.2,55.094,-17966.2
06/07/2021 00:00:00,6.892273488,7.276959424,160.577,54.3848,0.5905512,2.41,221.84,60.6974,1012.202,54.392,-17966.2
06/07/2021 00:20:00,7.618103344,8.648532928,155.37,54.2678,0.656168,2.53,218.19,60.7856,1012.337,54.266,-17966.2
06/07/2021 00:40:00,6.336724016,-19436.45616,-9999.0,54.9644,0.6233596,2.5,-9999.0,-17966.2,-9999.0,-17966.2,-17966.2
06/07/2021 01:00:00,6.900048848,7.505555008,160.563,54.8672,0.656168,2.57,289.34,59.783,1012.472,54.86,-17966.2
06/07/2021 01:20:00,6.874195776,7.581753536,153.141,54.9266,0.6233596,2.63,212.55,59.5364,1012.312,54.932,-17966.2
06/07/2021 01:40:00,7.382121168,8.38183808,149.046,54.0752,0.5905512,2.49,191.64,60.6038,1012.28,54.068,-17966.2
06/07/2021 02:00:00,7.71898864,8.419937344,141.978,54.3596,0.6233596,2.39,31.74,61.5668,1012.252,54.356,-17966.2
06/07/2021 02:20:00,6.687198368,7.581753536,154.404,53.8466,0.5577428,2.3,250.1,60.8252,1012.46,53.852,-17966.2
06/07/2021 02:40:00,5.10646768,5.867286656,151.139,54.41,0.5577428,2.32,200.64,59.1908,1012.442,54.41,-17966.2
06/07/2021 03:00:00,6.513224688,7.23886016,161.711,54.3308,0.5577428,2.51,97.9,59.3312,1012.725,54.338,-17966.2
06/07/2021 03:20:00,7.232445488,7.657952064,159.221,54.5738,0.5249344,2.33,225.85,58.9442,1012.73,54.572,-17966.2
06/07/2021 03:40:00,5.627222416,6.591172672,153.26,54.383,0.5577428,2.22,172.68,58.7804,1012.673,54.392,-17966.2
06/07/2021 04:00:00,6.943979632,7.6198528,156.868,54.3794,0.5249344,2.23,130.11,59.1368,1012.718,54.374,-17966.2
06/07/2021 04:20:00,6.054867216,6.6673712,154.091,54.4712,0.5577428,2.29,323.4,58.4186,1012.74,54.464,-17966.2
06/07/2021 04:40:00,6.223981296,6.591172672,151.398,54.0464,0.5577428,2.23,142.74,58.6238,1012.8,54.05,-17966.2
06/07/2021 05:00:00,7.630738304,8.267540288,147.581,54.2192,0.5905512,2.13,0.0,59.1818,1012.795,54.212,-17966.2
06/07/2021 05:20:00,8.086180016,8.686632192,154.204,54.2462,0.5905512,2.12,289.98,59.1566,1012.727,54.248,-17966.2
06/07/2021 05:40:00,7.046808768,7.581753536,158.94,54.248,0.5577428,2.11,8.14,58.7156,1012.862,54.248,-17966.2
06/07/2021 06:00:00,7.867303632,8.534235136,160.764,54.1598,0.5249344,2.1,238.48,58.7156,1012.81,54.158,-17966.2
06/07/2021 06:20:00,7.720154944,8.38183808,156.313,54.0752,0.5905512,2.16,265.12,58.8452,1012.942,54.068,-17966.2
06/07/2021 06:40:00,-19436.45616,-19436.45616,167.325,54.1472,0.5905512,2.08,186.78,-17966.2,1012.942,54.14,-17966.2
06/07/2021 07:00:00,8.5480364,9.71531232,166.21,54.1814,0.656168,2.04,186.11,58.586,1012.895,54.176,-17966.2
06/07/2021 07:20:00,8.481557072,9.372418944,162.176,54.3164,0.6889764,2.1,297.31,58.154,1012.933,54.32,-17966.2
06/07/2021 07:40:00,8.105618416,9.181922624,167.261,54.4082,0.7217848,2.23,117.85,58.118,1013.002,54.41,-17966.2
06/07/2021 08:00:00,7.718405488,8.839029248,163.751,54.2912,0.9514436,2.27,238.05,57.9416,1013.098,54.284,-17966.2
06/07/2021 08:20:00,8.212335232,9.067624832,165.973,54.4604,1.0170604,2.38,258.0,58.3736,1013.055,54.464,-17966.2
06/07/2021 08:40:00,7.8676924,9.524816,168.717,54.5234,1.1811024,2.36,259.95,58.2188,1013.055,54.518,-17966.2
06/07/2021 09:00:00,7.931644736,8.915227776,158.668,54.4982,1.1811024,2.46,269.01,57.4898,1013.105,54.5,-17966.2
06/07/2021 09:20:00,8.3973888,9.562915264,161.922,54.5018,1.1154856,2.49,225.4,57.821,1013.16,54.5,-17966.2
06/07/2021 09:40:00,8.179289952,9.14382336,164.211,54.563,1.2467192,2.52,200.82,57.9164,1013.285,54.572,-17966.2
06/07/2021 10:00:00,7.329831872,8.534235136,156.29,54.5126,1.3779528,2.67,223.85,57.614,1013.37,54.518,-17966.2
06/07/2021 10:20:00,7.429745248,8.305639552,154.586,54.401,1.2795276,2.6,212.81,57.4718,1013.637,54.41,-17966.2
06/07/2021 10:40:00,7.62179664,8.305639552,153.126,54.4622,-32805.11916,-9999.0,-9999.0,57.5528,1013.787,54.464,-17966.2
